AA4.hmm	522	G3G|G3G_16352	428	2.3e-16	70	248	1	172	0.340996168582375
AA4.hmm	522	G3G|G3G_1987	498	4.4e-25	15	248	11	242	0.446360153256705
CBM1.hmm	29	G3G|G3G_10055	178	1.4e-15	1	29	145	173	0.96551724137931
CBM1.hmm	29	G3G|G3G_10936	130	1.4e-14	1	29	97	125	0.96551724137931
CBM1.hmm	29	G3G|G3G_10996	134	1.6e-10	2	29	102	128	0.931034482758621
CBM1.hmm	29	G3G|G3G_1134	122	4.2e-10	2	29	86	113	0.931034482758621
CBM1.hmm	29	G3G|G3G_1135	122	4.2e-10	2	29	86	113	0.931034482758621
CBM1.hmm	29	G3G|G3G_11370	106	8e-07	2	27	40	66	0.862068965517241
CBM1.hmm	29	G3G|G3G_1172	156	8.6e-06	2	19	139	156	0.586206896551724
CBM1.hmm	29	G3G|G3G_11983	267	2.8e-08	5	29	39	64	0.827586206896552
CBM1.hmm	29	G3G|G3G_11985	267	2.8e-08	5	29	39	64	0.827586206896552
CBM1.hmm	29	G3G|G3G_11987	267	2.8e-08	5	29	39	64	0.827586206896552
CBM1.hmm	29	G3G|G3G_11989	267	2.8e-08	5	29	39	64	0.827586206896552
CBM1.hmm	29	G3G|G3G_11991	267	2.8e-08	5	29	39	64	0.827586206896552
CBM1.hmm	29	G3G|G3G_11993	267	2.8e-08	5	29	39	64	0.827586206896552
CBM1.hmm	29	G3G|G3G_11995	267	2.8e-08	5	29	39	64	0.827586206896552
CBM1.hmm	29	G3G|G3G_11997	267	2.8e-08	5	29	39	64	0.827586206896552
CBM1.hmm	29	G3G|G3G_11999	267	2.8e-08	5	29	39	64	0.827586206896552
CBM1.hmm	29	G3G|G3G_12001	267	2.8e-08	5	29	39	64	0.827586206896552
CBM1.hmm	29	G3G|G3G_12185	352	2.6e-09	3	29	26	52	0.896551724137931
CBM1.hmm	29	G3G|G3G_12254	102	3.3e-15	1	29	69	97	0.96551724137931
CBM1.hmm	29	G3G|G3G_13234	107	4.9e-16	1	29	74	102	0.96551724137931
CBM1.hmm	29	G3G|G3G_13235	165	1e-15	1	29	132	160	0.96551724137931
CBM1.hmm	29	G3G|G3G_14066	186	1.5e-15	1	29	153	181	0.96551724137931
CBM1.hmm	29	G3G|G3G_14269	358	2.7e-09	3	29	26	52	0.896551724137931
CBM1.hmm	29	G3G|G3G_15369	482	1.9e-10	2	28	163	189	0.896551724137931
CBM1.hmm	29	G3G|G3G_15436	128	3.8e-06	5	28	84	109	0.793103448275862
CBM1.hmm	29	G3G|G3G_15629	168	8.6e-16	1	29	135	163	0.96551724137931
CBM1.hmm	29	G3G|G3G_15757	267	2.8e-08	5	29	39	64	0.827586206896552
CBM1.hmm	29	G3G|G3G_16006	535	1.3e-10	2	28	27	53	0.896551724137931
CBM1.hmm	29	G3G|G3G_1605	339	3.4e-12	2	29	304	331	0.931034482758621
CBM1.hmm	29	G3G|G3G_1607	483	5.3e-12	2	29	448	475	0.931034482758621
CBM1.hmm	29	G3G|G3G_16174	219	4.3e-15	1	29	186	214	0.96551724137931
CBM1.hmm	29	G3G|G3G_16175	233	4.6e-15	1	29	200	228	0.96551724137931
CBM1.hmm	29	G3G|G3G_1713	160	1.7e-13	2	29	125	152	0.931034482758621
CBM1.hmm	29	G3G|G3G_17638	273	0.00034	2	28	229	254	0.896551724137931
CBM1.hmm	29	G3G|G3G_17638	273	3.2e-06	2	26	179	204	0.827586206896552
CBM1.hmm	29	G3G|G3G_17638	273	4.8e-05	2	29	46	74	0.931034482758621
CBM1.hmm	29	G3G|G3G_18356	139	1.5e-06	5	28	25	49	0.793103448275862
CBM1.hmm	29	G3G|G3G_18611	405	1.5e-10	2	28	86	112	0.896551724137931
CBM1.hmm	29	G3G|G3G_19114	290	8.6e-12	2	29	168	195	0.931034482758621
CBM1.hmm	29	G3G|G3G_19116	134	1.2e-05	12	29	22	39	0.586206896551724
