AA4.hmm	522	D4C|D4C_23054	517	5.8e-23	15	198	29	217	0.350574712643678
AA4.hmm	522	D4C|D4C_23055	451	2.7e-20	53	242	7	189	0.362068965517241
CBM1.hmm	29	D4C|D4C_10056	196	0.00022	5	27	104	127	0.758620689655172
CBM1.hmm	29	D4C|D4C_10057	100	9.3e-06	2	29	56	85	0.931034482758621
CBM1.hmm	29	D4C|D4C_10109	471	1.1e-11	2	29	439	466	0.931034482758621
CBM1.hmm	29	D4C|D4C_10791	310	6.6e-12	2	28	14	40	0.896551724137931
CBM1.hmm	29	D4C|D4C_10921	248	9e-14	1	29	215	243	0.96551724137931
CBM1.hmm	29	D4C|D4C_13084	111	3.4e-08	2	29	78	104	0.931034482758621
CBM1.hmm	29	D4C|D4C_1517	277	2.6e-07	2	29	241	269	0.931034482758621
CBM1.hmm	29	D4C|D4C_1519	277	2.6e-07	2	29	241	269	0.931034482758621
CBM1.hmm	29	D4C|D4C_16002	181	1e-14	1	29	148	176	0.96551724137931
CBM1.hmm	29	D4C|D4C_16003	204	1.2e-14	1	29	171	199	0.96551724137931
CBM1.hmm	29	D4C|D4C_16004	185	1.1e-14	1	29	152	180	0.96551724137931
CBM1.hmm	29	D4C|D4C_16074	335	1.2e-09	2	29	44	71	0.931034482758621
CBM1.hmm	29	D4C|D4C_16179	302	1.5e-14	1	29	265	293	0.96551724137931
CBM1.hmm	29	D4C|D4C_16513	126	0.00086	2	29	73	102	0.931034482758621
CBM1.hmm	29	D4C|D4C_16976	548	1.2e-10	1	29	516	543	0.96551724137931
CBM1.hmm	29	D4C|D4C_16978	455	1.3e-11	2	29	423	450	0.931034482758621
CBM1.hmm	29	D4C|D4C_16979	161	5.6e-13	1	29	128	156	0.96551724137931
CBM1.hmm	29	D4C|D4C_16983	161	5.6e-13	1	29	128	156	0.96551724137931
CBM1.hmm	29	D4C|D4C_16987	161	5.6e-13	1	29	128	156	0.96551724137931
CBM1.hmm	29	D4C|D4C_16991	161	5.6e-13	1	29	128	156	0.96551724137931
CBM1.hmm	29	D4C|D4C_16995	161	5.6e-13	1	29	128	156	0.96551724137931
CBM1.hmm	29	D4C|D4C_16999	161	5.6e-13	1	29	128	156	0.96551724137931
CBM1.hmm	29	D4C|D4C_17003	161	5.6e-13	1	29	128	156	0.96551724137931
CBM1.hmm	29	D4C|D4C_17006	455	1.3e-11	2	29	423	450	0.931034482758621
CBM1.hmm	29	D4C|D4C_17007	161	5.6e-13	1	29	128	156	0.96551724137931
CBM1.hmm	29	D4C|D4C_17010	455	1.3e-11	2	29	423	450	0.931034482758621
CBM1.hmm	29	D4C|D4C_17011	161	5.6e-13	1	29	128	156	0.96551724137931
CBM1.hmm	29	D4C|D4C_17014	455	1.3e-11	2	29	423	450	0.931034482758621
CBM1.hmm	29	D4C|D4C_17015	161	5.6e-13	1	29	128	156	0.96551724137931
CBM1.hmm	29	D4C|D4C_17018	455	1.3e-11	2	29	423	450	0.931034482758621
CBM1.hmm	29	D4C|D4C_17019	161	5.6e-13	1	29	128	156	0.96551724137931
CBM1.hmm	29	D4C|D4C_17022	455	1.3e-11	2	29	423	450	0.931034482758621
CBM1.hmm	29	D4C|D4C_17023	161	5.6e-13	1	29	128	156	0.96551724137931
CBM1.hmm	29	D4C|D4C_17026	455	1.3e-11	2	29	423	450	0.931034482758621
CBM1.hmm	29	D4C|D4C_17027	161	5.6e-13	1	29	128	156	0.96551724137931
CBM1.hmm	29	D4C|D4C_17031	161	5.6e-13	1	29	128	156	0.96551724137931
CBM1.hmm	29	D4C|D4C_17034	105	7.1e-13	1	29	72	100	0.96551724137931
CBM1.hmm	29	D4C|D4C_17978	108	0.00026	2	27	7	33	0.862068965517241
CBM1.hmm	29	D4C|D4C_17978	108	1.3e-05	2	24	53	76	0.758620689655172
CBM1.hmm	29	D4C|D4C_17980	206	0.00025	2	27	7	33	0.862068965517241
CBM1.hmm	29	D4C|D4C_17980	206	1.4e-05	2	25	110	134	0.793103448275862
CBM1.hmm	29	D4C|D4C_17980	206	3.4e-05	2	24	53	76	0.758620689655172
CBM1.hmm	29	D4C|D4C_17983	330	0.0004	5	27	217	240	0.758620689655172
CBM1.hmm	29	D4C|D4C_17983	330	2.5e-05	2	29	286	315	0.931034482758621
CBM1.hmm	29	D4C|D4C_17984	248	0.0001	5	26	164	186	0.724137931034483
CBM1.hmm	29	D4C|D4C_17985	147	1e-05	2	25	41	65	0.793103448275862
CBM1.hmm	29	D4C|D4C_19313	474	1.1e-10	2	28	164	190	0.896551724137931
CBM1.hmm	29	D4C|D4C_19649	196	3.1e-13	1	28	163	190	0.931034482758621
CBM1.hmm	29	D4C|D4C_19650	301	5.7e-13	1	28	268	295	0.931034482758621
CBM1.hmm	29	D4C|D4C_19653	346	6.8e-13	1	28	313	340	0.931034482758621
CBM1.hmm	29	D4C|D4C_19721	393	6e-12	2	29	362	388	0.931034482758621
CBM1.hmm	29	D4C|D4C_19735	280	5.3e-15	1	29	247	275	0.96551724137931
CBM1.hmm	29	D4C|D4C_20491	337	1.8e-10	2	28	25	51	0.896551724137931
CBM1.hmm	29	D4C|D4C_20493	337	1.8e-10	2	28	25	51	0.896551724137931
